year,agg_level_desc,state_name,state_fips_code,county_name,county_code,county_ansi,commodity_desc,value,unit_desc
1975,COUNTY,ARKANSAS,05,JACKSON,067,067,CORN,55.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,CHESTER,023,023,SOYBEANS,24,BU / ACRE
1975,COUNTY,MISSOURI,29,CALLAWAY,027,027,SOYBEANS,25.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,LEWIS,101,101,SOYBEANS,24,BU / ACRE
1975,COUNTY,MISSOURI,29,PULASKI,169,169,SOYBEANS,25,BU / ACRE
1975,COUNTY,MISSOURI,29,COLE,051,051,SOYBEANS,26.4,BU / ACRE
1975,COUNTY,OKLAHOMA,40,MCCLAIN,087,087,SOYBEANS,26.3,BU / ACRE
1975,COUNTY,OKLAHOMA,40,WASHINGTON,147,147,WHEAT,21.2,BU / ACRE
1975,COUNTY,MISSOURI,29,SHELBY,205,205,SOYBEANS,22.9,BU / ACRE
1975,COUNTY,MISSOURI,29,DALLAS,059,059,SOYBEANS,26.3,BU / ACRE
1975,COUNTY,OKLAHOMA,40,ADAIR,001,001,WHEAT,20.5,BU / ACRE
1975,COUNTY,OKLAHOMA,40,OTHER (COMBINED) COUNTIES,998,   ,SOYBEANS,23.5,BU / ACRE
1975,COUNTY,MISSOURI,29,HICKORY,085,085,SOYBEANS,22.9,BU / ACRE
1975,COUNTY,OKLAHOMA,40,LEFLORE,079,079,SOYBEANS,25.7,BU / ACRE
1975,COUNTY,MISSOURI,29,HOWARD,089,089,SOYBEANS,26.1,BU / ACRE
1975,COUNTY,OKLAHOMA,40,CHEROKEE,021,021,WHEAT,20.7,BU / ACRE
1975,COUNTY,ARKANSAS,05,LEE,077,077,WHEAT,25.5,BU / ACRE
1975,COUNTY,MISSOURI,29,CRAWFORD,055,055,WHEAT,32.5,BU / ACRE
1975,COUNTY,MISSOURI,29,GENTRY,075,075,WHEAT,35.4,BU / ACRE
1975,COUNTY,MISSOURI,29,REYNOLDS,179,179,SOYBEANS,23.5,BU / ACRE
1975,COUNTY,OKLAHOMA,40,HASKELL,061,061,WHEAT,25.4,BU / ACRE
1975,COUNTY,TENNESSEE,47,HENDERSON,077,077,SOYBEANS,25,BU / ACRE
1975,COUNTY,MISSOURI,29,JASPER,097,097,SOYBEANS,23.4,BU / ACRE
1975,COUNTY,ARKANSAS,05,CLAY,021,021,WHEAT,31.5,BU / ACRE
1975,COUNTY,OKLAHOMA,40,HUGHES,063,063,WHEAT,21.8,BU / ACRE
1975,COUNTY,MISSOURI,29,FRANKLIN,071,071,WHEAT,32.8,BU / ACRE
1975,COUNTY,OKLAHOMA,40,MCINTOSH,091,091,WHEAT,20.3,BU / ACRE
1975,COUNTY,OKLAHOMA,40,MUSKOGEE,101,101,WHEAT,26.3,BU / ACRE
1975,COUNTY,MISSOURI,29,GASCONADE,073,073,WHEAT,29.9,BU / ACRE
1975,COUNTY,OKLAHOMA,40,OKMULGEE,111,111,WHEAT,18.5,BU / ACRE
1975,COUNTY,MISSOURI,29,HARRISON,081,081,WHEAT,32.3,BU / ACRE
1975,COUNTY,TENNESSEE,47,BLOUNT,009,009,SOYBEANS,23,BU / ACRE
1975,COUNTY,MISSOURI,29,BATES,013,013,WHEAT,31.4,BU / ACRE
1975,COUNTY,OKLAHOMA,40,PITTSBURG,121,121,WHEAT,22.3,BU / ACRE
1975,COUNTY,ARKANSAS,05,LAWRENCE,075,075,CORN,42.5,BU / ACRE
1975,COUNTY,ARKANSAS,05,LONOKE,085,085,WHEAT,27.6,BU / ACRE
1975,COUNTY,MISSOURI,29,JEFFERSON,099,099,WHEAT,38.2,BU / ACRE
1975,COUNTY,OKLAHOMA,40,SEQUOYAH,135,135,WHEAT,25.1,BU / ACRE
1975,COUNTY,ARKANSAS,05,WHITE,145,145,WHEAT,26,BU / ACRE
1975,COUNTY,OKLAHOMA,40,CHOCTAW,023,023,WHEAT,19.4,BU / ACRE
1975,COUNTY,OKLAHOMA,40,LATIMER,077,077,WHEAT,24.4,BU / ACRE
1975,COUNTY,MISSOURI,29,LINCOLN,113,113,WHEAT,35,BU / ACRE
1975,COUNTY,MISSOURI,29,HOLT,087,087,WHEAT,35.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,COCKE,029,029,SOYBEANS,22,BU / ACRE
1975,COUNTY,OKLAHOMA,40,LEFLORE,079,079,WHEAT,20.4,BU / ACRE
1975,COUNTY,ARKANSAS,05,BAXTER,005,005,WHEAT,20,BU / ACRE
1975,COUNTY,OKLAHOMA,40,MCCURTAIN,089,089,WHEAT,21.4,BU / ACRE
1975,COUNTY,TENNESSEE,47,BRADLEY,011,011,SOYBEANS,22,BU / ACRE
1975,COUNTY,MISSOURI,29,CAMDEN,029,029,SOYBEANS,24,BU / ACRE
1975,COUNTY,TENNESSEE,47,BLEDSOE,007,007,SOYBEANS,24,BU / ACRE
1975,COUNTY,OKLAHOMA,40,PUSHMATAHA,127,127,WHEAT,22,BU / ACRE
1975,STATE,ARKANSAS,05,"",   ,   ,SOYBEANS,25,BU / ACRE
1975,COUNTY,MISSOURI,29,MONTGOMERY,139,139,WHEAT,35.2,BU / ACRE
1975,COUNTY,TENNESSEE,47,CARROLL,017,017,SOYBEANS,23,BU / ACRE
1975,COUNTY,TENNESSEE,47,SHELBY,157,157,WHEAT,34,BU / ACRE
1975,COUNTY,MISSOURI,29,JOHNSON,101,101,SOYBEANS,25.9,BU / ACRE
1975,COUNTY,TENNESSEE,47,DYER,045,045,WHEAT,34,BU / ACRE
1975,COUNTY,MISSOURI,29,PERRY,157,157,WHEAT,32.2,BU / ACRE
1975,COUNTY,TENNESSEE,47,GRAINGER,057,057,SOYBEANS,22,BU / ACRE
1975,COUNTY,ARKANSAS,05,MONROE,095,095,WHEAT,28.7,BU / ACRE
1975,COUNTY,MISSOURI,29,NODAWAY,147,147,WHEAT,32.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,LAKE,095,095,WHEAT,35,BU / ACRE
1975,COUNTY,TENNESSEE,47,LINCOLN,103,103,SOYBEANS,25,BU / ACRE
1975,COUNTY,MISSOURI,29,NEW MADRID,143,143,SOYBEANS,27.7,BU / ACRE
1975,COUNTY,TENNESSEE,47,LAUDERDALE,097,097,WHEAT,34,BU / ACRE
1975,COUNTY,MISSOURI,29,ST CHARLES,183,183,WHEAT,33.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,OBION,131,131,WHEAT,34,BU / ACRE
1975,COUNTY,OKLAHOMA,40,WASHINGTON,147,147,SOYBEANS,18.2,BU / ACRE
1975,COUNTY,MISSOURI,29,SCOTLAND,199,199,SOYBEANS,26.6,BU / ACRE
1975,COUNTY,TENNESSEE,47,TIPTON,167,167,WHEAT,30,BU / ACRE
1975,COUNTY,TENNESSEE,47,BENTON,005,005,WHEAT,25,BU / ACRE
1975,COUNTY,MISSOURI,29,PLATTE,165,165,WHEAT,33.3,BU / ACRE
1975,COUNTY,MISSOURI,29,ST FRANCOIS,187,187,WHEAT,34.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,CARROLL,017,017,WHEAT,30,BU / ACRE
1975,COUNTY,TENNESSEE,47,CHESTER,023,023,WHEAT,34,BU / ACRE
1975,COUNTY,MISSOURI,29,ST LOUIS,189,189,WHEAT,37.2,BU / ACRE
1975,COUNTY,ARKANSAS,05,PHILLIPS,107,107,WHEAT,28.5,BU / ACRE
1975,COUNTY,MISSOURI,29,CLAY,047,047,WHEAT,32.6,BU / ACRE
1975,COUNTY,TENNESSEE,47,CROCKETT,033,033,WHEAT,30,BU / ACRE
1975,COUNTY,ARKANSAS,05,CRAWFORD,033,033,WHEAT,26.1,BU / ACRE
1975,COUNTY,OKLAHOMA,40,MCCURTAIN,089,089,SOYBEANS,24.4,BU / ACRE
1975,COUNTY,TENNESSEE,47,MONTGOMERY,125,125,SOYBEANS,25,BU / ACRE
1975,COUNTY,MISSOURI,29,STE. GENEVIEVE,193,193,WHEAT,33.7,BU / ACRE
1975,COUNTY,MISSOURI,29,MILLER,131,131,SOYBEANS,24.3,BU / ACRE
1975,COUNTY,TENNESSEE,47,DECATUR,039,039,WHEAT,25,BU / ACRE
1975,COUNTY,TENNESSEE,47,GREENE,059,059,SOYBEANS,22,BU / ACRE
1975,COUNTY,MISSOURI,29,RAY,177,177,WHEAT,32.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,FAYETTE,047,047,WHEAT,23,BU / ACRE
1975,COUNTY,ARKANSAS,05,MISSISSIPPI,093,093,CORN,57.8,BU / ACRE
1975,COUNTY,MISSOURI,29,WARREN,219,219,WHEAT,34.6,BU / ACRE
1975,COUNTY,MISSOURI,29,WARREN,219,219,SOYBEANS,25.8,BU / ACRE
1975,COUNTY,OKLAHOMA,40,CRAIG,035,035,SOYBEANS,19.1,BU / ACRE
1975,COUNTY,OKLAHOMA,40,PUSHMATAHA,127,127,SOYBEANS,20,BU / ACRE
1975,COUNTY,TENNESSEE,47,GIBSON,053,053,WHEAT,31,BU / ACRE
1975,COUNTY,MISSOURI,29,KNOX,103,103,SOYBEANS,24.4,BU / ACRE
1975,COUNTY,TENNESSEE,47,HENRY,079,079,SOYBEANS,26,BU / ACRE
1975,COUNTY,ARKANSAS,05,BOONE,009,009,WHEAT,23,BU / ACRE
1975,COUNTY,MISSOURI,29,WASHINGTON,221,221,WHEAT,36.8,BU / ACRE
1975,COUNTY,TENNESSEE,47,HARDEMAN,069,069,WHEAT,25,BU / ACRE
1975,COUNTY,TENNESSEE,47,HARDIN,071,071,WHEAT,25,BU / ACRE
1975,COUNTY,MISSOURI,29,WORTH,227,227,WHEAT,33.7,BU / ACRE
1975,COUNTY,MISSOURI,29,RIPLEY,181,181,SOYBEANS,23.1,BU / ACRE
1975,COUNTY,ARKANSAS,05,PRAIRIE,117,117,WHEAT,26.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,HAYWOOD,075,075,WHEAT,29,BU / ACRE
1975,COUNTY,MISSOURI,29,BARRY,009,009,WHEAT,28,BU / ACRE
1975,COUNTY,TENNESSEE,47,HENDERSON,077,077,WHEAT,27,BU / ACRE
1975,COUNTY,OKLAHOMA,40,ADAIR,001,001,SOYBEANS,20,BU / ACRE
1975,COUNTY,TENNESSEE,47,MACON,111,111,SOYBEANS,25,BU / ACRE
1975,COUNTY,ARKANSAS,05,CRAIGHEAD,031,031,WHEAT,32,BU / ACRE
1975,COUNTY,TENNESSEE,47,HENRY,079,079,WHEAT,31,BU / ACRE
1975,COUNTY,OKLAHOMA,40,CHEROKEE,021,021,SOYBEANS,25,BU / ACRE
1975,COUNTY,MISSOURI,29,BARTON,011,011,WHEAT,29.6,BU / ACRE
1975,COUNTY,TENNESSEE,47,MCNAIRY,109,109,WHEAT,29,BU / ACRE
1975,COUNTY,MISSOURI,29,ADAIR,001,001,WHEAT,31,BU / ACRE
1975,COUNTY,ARKANSAS,05,FRANKLIN,047,047,WHEAT,21.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,MADISON,113,113,WHEAT,30,BU / ACRE
1975,COUNTY,MISSOURI,29,CHRISTIAN,043,043,WHEAT,27.7,BU / ACRE
1975,COUNTY,TENNESSEE,47,WEAKLEY,183,183,WHEAT,28,BU / ACRE
1975,COUNTY,TENNESSEE,47,FRANKLIN,051,051,SOYBEANS,25,BU / ACRE
1975,COUNTY,TENNESSEE,47,CHEATHAM,021,021,WHEAT,25,BU / ACRE
1975,COUNTY,MISSOURI,29,DADE,057,057,WHEAT,31.3,BU / ACRE
1975,COUNTY,TENNESSEE,47,HAMILTON,065,065,SOYBEANS,22,BU / ACRE
1975,COUNTY,TENNESSEE,47,DICKSON,043,043,WHEAT,28,BU / ACRE
1975,COUNTY,ARKANSAS,05,SAINT FRANCIS,123,123,WHEAT,30.4,BU / ACRE
1975,COUNTY,MISSOURI,29,CARROLL,033,033,WHEAT,35.7,BU / ACRE
1975,COUNTY,TENNESSEE,47,HICKMAN,081,081,WHEAT,28,BU / ACRE
1975,COUNTY,ARKANSAS,05,CLEBURNE,023,023,WHEAT,21.4,BU / ACRE
1975,COUNTY,ARKANSAS,05,BENTON,007,007,CORN,46.6,BU / ACRE
1975,COUNTY,TENNESSEE,47,HOUSTON,083,083,WHEAT,30,BU / ACRE
1975,COUNTY,MISSOURI,29,GREENE,077,077,WHEAT,32.2,BU / ACRE
1975,COUNTY,TENNESSEE,47,HAMBLEN,063,063,SOYBEANS,21,BU / ACRE
1975,COUNTY,OKLAHOMA,40,PONTOTOC,123,123,WHEAT,23.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,HUMPHREYS,085,085,WHEAT,20,BU / ACRE
1975,COUNTY,MISSOURI,29,PERRY,157,157,SOYBEANS,30.3,BU / ACRE
1975,COUNTY,TENNESSEE,47,LAWRENCE,099,099,WHEAT,28,BU / ACRE
1975,COUNTY,MISSOURI,29,JASPER,097,097,WHEAT,29.2,BU / ACRE
1975,COUNTY,MISSOURI,29,WASHINGTON,221,221,SOYBEANS,22,BU / ACRE
1975,COUNTY,MISSOURI,29,LAWRENCE,109,109,SOYBEANS,24.6,BU / ACRE
1975,COUNTY,ARKANSAS,05,POINSETT,111,111,CORN,55.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,LEWIS,101,101,WHEAT,28,BU / ACRE
1975,COUNTY,MISSOURI,29,CHARITON,041,041,WHEAT,31.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,MONTGOMERY,125,125,WHEAT,29,BU / ACRE
1975,COUNTY,TENNESSEE,47,PERRY,135,135,SOYBEANS,23,BU / ACRE
1975,COUNTY,MISSOURI,29,LAWRENCE,109,109,WHEAT,32.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,PERRY,135,135,WHEAT,24,BU / ACRE
1975,COUNTY,ARKANSAS,05,WOODRUFF,147,147,WHEAT,28.5,BU / ACRE
1975,COUNTY,OKLAHOMA,40,DELAWARE,041,041,SOYBEANS,19.4,BU / ACRE
1975,COUNTY,MISSOURI,29,MONTGOMERY,139,139,SOYBEANS,23.4,BU / ACRE
1975,COUNTY,MISSOURI,29,PEMISCOT,155,155,SOYBEANS,30,BU / ACRE
1975,COUNTY,TENNESSEE,47,ROBERTSON,147,147,WHEAT,31,BU / ACRE
1975,COUNTY,MISSOURI,29,MCDONALD,119,119,WHEAT,25.5,BU / ACRE
1975,COUNTY,ARKANSAS,05,BOONE,009,009,CORN,55.2,BU / ACRE
1975,COUNTY,ARKANSAS,05,JOHNSON,071,071,WHEAT,20.7,BU / ACRE
1975,COUNTY,MISSOURI,29,SALINE,195,195,SOYBEANS,30.2,BU / ACRE
1975,COUNTY,TENNESSEE,47,STEWART,161,161,WHEAT,29,BU / ACRE
1975,COUNTY,TENNESSEE,47,MARSHALL,117,117,SOYBEANS,23,BU / ACRE
1975,COUNTY,OKLAHOMA,40,OTHER (COMBINED) COUNTIES,998,   ,SOYBEANS,21.2,BU / ACRE
1975,COUNTY,TENNESSEE,47,WAYNE,181,181,WHEAT,28,BU / ACRE
1975,COUNTY,MISSOURI,29,GRUNDY,079,079,WHEAT,32.5,BU / ACRE
1975,COUNTY,OKLAHOMA,40,HASKELL,061,061,SOYBEANS,24.3,BU / ACRE
1975,COUNTY,MISSOURI,29,NEWTON,145,145,WHEAT,24.8,BU / ACRE
1975,COUNTY,TENNESSEE,47,BEDFORD,003,003,WHEAT,34,BU / ACRE
1975,COUNTY,MISSOURI,29,STONE,209,209,WHEAT,30.3,BU / ACRE
1975,COUNTY,TENNESSEE,47,CANNON,015,015,WHEAT,26,BU / ACRE
1975,COUNTY,ARKANSAS,05,HEMPSTEAD,057,057,WHEAT,24,BU / ACRE
1975,COUNTY,TENNESSEE,47,MCNAIRY,109,109,SOYBEANS,23,BU / ACRE
1975,COUNTY,TENNESSEE,47,CLAY,027,027,WHEAT,26,BU / ACRE
1975,COUNTY,ARKANSAS,05,HOWARD,061,061,WHEAT,22.7,BU / ACRE
1975,COUNTY,ARKANSAS,05,CARROLL,015,015,CORN,40,BU / ACRE
1975,COUNTY,TENNESSEE,47,DAVIDSON,037,037,WHEAT,35,BU / ACRE
1975,COUNTY,MISSOURI,29,BOLLINGER,017,017,WHEAT,29.7,BU / ACRE
1975,COUNTY,TENNESSEE,47,DE KALB,041,041,WHEAT,31,BU / ACRE
1975,COUNTY,MISSOURI,29,LINN,115,115,WHEAT,34.2,BU / ACRE
1975,COUNTY,TENNESSEE,47,GILES,055,055,WHEAT,26,BU / ACRE
1975,COUNTY,MISSOURI,29,CARTER,035,035,WHEAT,27,BU / ACRE
1975,COUNTY,TENNESSEE,47,JACKSON,087,087,WHEAT,25,BU / ACRE
1975,COUNTY,MISSOURI,29,JACKSON,095,095,SOYBEANS,24.1,BU / ACRE
1975,COUNTY,ARKANSAS,05,MADISON,087,087,CORN,61.5,BU / ACRE
1975,COUNTY,MISSOURI,29,MCDONALD,119,119,SOYBEANS,22,BU / ACRE
1975,COUNTY,TENNESSEE,47,LINCOLN,103,103,WHEAT,25,BU / ACRE
1975,COUNTY,MISSOURI,29,DENT,065,065,WHEAT,28.4,BU / ACRE
1975,COUNTY,TENNESSEE,47,HAWKINS,073,073,SOYBEANS,21,BU / ACRE
1975,COUNTY,TENNESSEE,47,GRUNDY,061,061,SOYBEANS,22,BU / ACRE
1975,COUNTY,TENNESSEE,47,MACON,111,111,WHEAT,29,BU / ACRE
1975,COUNTY,MISSOURI,29,DOUGLAS,067,067,WHEAT,26.8,BU / ACRE
1975,COUNTY,MISSOURI,29,LIVINGSTON,117,117,WHEAT,30.7,BU / ACRE
1975,COUNTY,TENNESSEE,47,MARSHALL,117,117,WHEAT,23,BU / ACRE
1975,COUNTY,ARKANSAS,05,LAFAYETTE,073,073,WHEAT,22.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,SHELBY,157,157,SOYBEANS,23,BU / ACRE
1975,COUNTY,ARKANSAS,05,RANDOLPH,121,121,CORN,42.6,BU / ACRE
1975,COUNTY,OKLAHOMA,40,JEFFERSON,067,067,WHEAT,27.4,BU / ACRE
1975,COUNTY,OKLAHOMA,40,OKFUSKEE,107,107,SOYBEANS,20.8,BU / ACRE
1975,COUNTY,TENNESSEE,47,MAURY,119,119,WHEAT,24,BU / ACRE
1975,COUNTY,MISSOURI,29,HOWELL,091,091,WHEAT,28.4,BU / ACRE
1975,COUNTY,MISSOURI,29,MONITEAU,135,135,WHEAT,29.6,BU / ACRE
1975,COUNTY,TENNESSEE,47,MOORE,127,127,WHEAT,29,BU / ACRE
1975,COUNTY,ARKANSAS,05,LOGAN,083,083,WHEAT,24.1,BU / ACRE
1975,COUNTY,MISSOURI,29,IRON,093,093,WHEAT,31,BU / ACRE
1975,COUNTY,MISSOURI,29,MERCER,129,129,SOYBEANS,24.9,BU / ACRE
1975,COUNTY,TENNESSEE,47,RUTHERFORD,149,149,WHEAT,30,BU / ACRE
1975,COUNTY,MISSOURI,29,MONITEAU,135,135,SOYBEANS,25.5,BU / ACRE
1975,COUNTY,ARKANSAS,05,GREENE,055,055,WHEAT,33.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,SMITH,159,159,WHEAT,29,BU / ACRE
1975,COUNTY,MISSOURI,29,MADISON,123,123,WHEAT,29.7,BU / ACRE
1975,COUNTY,MISSOURI,29,MACON,121,121,WHEAT,30.2,BU / ACRE
1975,COUNTY,ARKANSAS,05,NEWTON,101,101,CORN,42,BU / ACRE
1975,COUNTY,MISSOURI,29,BOONE,019,019,SOYBEANS,25.9,BU / ACRE
1975,COUNTY,TENNESSEE,47,SUMNER,165,165,WHEAT,34,BU / ACRE
1975,COUNTY,TENNESSEE,47,CROCKETT,033,033,SOYBEANS,26,BU / ACRE
1975,COUNTY,MISSOURI,29,OREGON,149,149,WHEAT,28.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,TROUSDALE,169,169,WHEAT,33,BU / ACRE
1975,COUNTY,TENNESSEE,47,MAURY,119,119,SOYBEANS,25,BU / ACRE
1975,COUNTY,TENNESSEE,47,ROBERTSON,147,147,SOYBEANS,21,BU / ACRE
1975,COUNTY,ARKANSAS,05,FULTON,049,049,WHEAT,19.1,BU / ACRE
1975,COUNTY,TENNESSEE,47,WILLIAMSON,187,187,WHEAT,24,BU / ACRE
1975,COUNTY,MISSOURI,29,OZARK,153,153,WHEAT,27.5,BU / ACRE
1975,COUNTY,ARKANSAS,05,LITTLE RIVER,081,081,WHEAT,25.5,BU / ACRE
1975,COUNTY,TENNESSEE,47,WILSON,189,189,WHEAT,28,BU / ACRE
1975,COUNTY,TENNESSEE,47,JEFFERSON,089,089,SOYBEANS,22,BU / ACRE
1975,COUNTY,MISSOURI,29,MERCER,129,129,WHEAT,33.7,BU / ACRE
1975,COUNTY,MISSOURI,29,REYNOLDS,179,179,WHEAT,26.9,BU / ACRE
1975,COUNTY,TENNESSEE,47,BLEDSOE,007,007,WHEAT,28,BU / ACRE
1975,COUNTY,ARKANSAS,05,WASHINGTON,143,143,CORN,44,BU / ACRE
1975,COUNTY,ARKANSAS,05,BENTON,007,007,WHEAT,23.9,BU / ACRE
1975,COUNTY,TENNESSEE,47,COFFEE,031,031,WHEAT,34,BU / ACRE
1975,COUNTY,MISSOURI,29,RIPLEY,181,181,WHEAT,26.3,BU / ACRE
1975,COUNTY,TENNESSEE,47,CUMBERLAND,035,035,WHEAT,29,BU / ACRE
1975,COUNTY,MISSOURI,29,SHANNON,203,203,WHEAT,30,BU / ACRE
1975,COUNTY,TENNESSEE,47,FENTRESS,049,049,WHEAT,38,BU / ACRE
1975,COUNTY,MISSOURI,29,PUTNAM,171,171,WHEAT,30,BU / ACRE
1975,COUNTY,OKLAHOMA,40,MAYES,097,097,SOYBEANS,16.8,BU / ACRE
1975,COUNTY,TENNESSEE,47,FRANKLIN,051,051,WHEAT,32,BU / ACRE
1975,COUNTY,MISSOURI,29,TANEY,213,213,WHEAT,27,BU / ACRE
1975,COUNTY,OKLAHOMA,40,OTTAWA,115,115,WHEAT,25,BU / ACRE
1975,COUNTY,ARKANSAS,05,WHITE,145,145,CORN,35,BU / ACRE
1975,COUNTY,OKLAHOMA,40,HUGHES,063,063,SOYBEANS,21.3,BU / ACRE
1975,COUNTY,ARKANSAS,05,MILLER,091,091,WHEAT,22,BU / ACRE
1975,COUNTY,ARKANSAS,05,CARROLL,015,015,WHEAT,23,BU / ACRE
1975,COUNTY,TENNESSEE,47,GRUNDY,061,061,WHEAT,33,BU / ACRE
1975,COUNTY,MISSOURI,29,TEXAS,215,215,WHEAT,27,BU / ACRE
1975,COUNTY,TENNESSEE,47,MARION,115,115,WHEAT,27,BU / ACRE
1975,COUNTY,ARKANSAS,05,POPE,115,115,WHEAT,18.9,BU / ACRE
1975,COUNTY,TENNESSEE,47,MORGAN,129,129,WHEAT,28,BU / ACRE
1975,COUNTY,TENNESSEE,47,MOORE,127,127,SOYBEANS,26,BU / ACRE
1975,COUNTY,MISSOURI,29,RALLS,173,173,SOYBEANS,24,BU / ACRE
1975,COUNTY,MISSOURI,29,WAYNE,223,223,SOYBEANS,24.2,BU / ACRE
1975,COUNTY,TENNESSEE,47,KNOX,093,093,SOYBEANS,22,BU / ACRE
1975,COUNTY,TENNESSEE,47,OVERTON,133,133,WHEAT,31,BU / ACRE
1975,COUNTY,MISSOURI,29,RANDOLPH,175,175,WHEAT,30.3,BU / ACRE
1975,COUNTY,MISSOURI,29,WAYNE,223,223,WHEAT,31,BU / ACRE
1975,COUNTY,ARKANSAS,05,PIKE,109,109,WHEAT,25,BU / ACRE
1975,COUNTY,ARKANSAS,05,SCOTT,127,127,WHEAT,18,BU / ACRE
1975,COUNTY,MISSOURI,29,SCOTT,201,201,SOYBEANS,27.2,BU / ACRE
1975,COUNTY,ARKANSAS,05,BAXTER,005,005,CORN,35,BU / ACRE
1975,COUNTY,TENNESSEE,47,PICKETT,137,137,WHEAT,35,BU / ACRE
1975,COUNTY,TENNESSEE,47,MADISON,113,113,SOYBEANS,25,BU / ACRE
1975,COUNTY,TENNESSEE,47,PUTNAM,141,141,WHEAT,28,BU / ACRE
1975,COUNTY,TENNESSEE,47,SCOTT,151,151,WHEAT,31,BU / ACRE
1975,COUNTY,MISSOURI,29,WEBSTER,225,225,WHEAT,27.4,BU / ACRE
1975,COUNTY,TENNESSEE,47,MARION,115,115,SOYBEANS,24,BU / ACRE
1975,COUNTY,TENNESSEE,47,SEQUATCHIE,153,153,WHEAT,28,BU / ACRE
1975,COUNTY,ARKANSAS,05,SEVIER,133,133,WHEAT,22,BU / ACRE
1976,COUNTY,OKLAHOMA,40,WASHINGTON,147,147,CORN,46.7,BU / ACRE
1976,COUNTY,MISSOURI,29,HOWARD,089,089,WHEAT,31.8,BU / ACRE
1976,COUNTY,TENNESSEE,47,CLAIBORNE,025,025,CORN,81,BU / ACRE
1976,COUNTY,OKLAHOMA,40,PAYNE,119,119,SOYBEANS,16.7,BU / ACRE
1976,COUNTY,MISSOURI,29,LEWIS,111,111,CORN,53,BU / ACRE
1976,COUNTY,MISSOURI,29,WRIGHT,229,229,WHEAT,22.7,BU / ACRE
1976,COUNTY,MISSOURI,29,PLATTE,165,165,CORN,55.4,BU / ACRE
1976,COUNTY,TENNESSEE,47,WARREN,177,177,WHEAT,30,BU / ACRE
1976,COUNTY,OKLAHOMA,40,OTHER (COMBINED) COUNTIES,998,   ,CORN,48.7,BU / ACRE
1976,COUNTY,MISSOURI,29,SCHUYLER,197,197,WHEAT,33,BU / ACRE
1976,COUNTY,MISSOURI,29,REYNOLDS,179,179,CORN,48.9,BU / ACRE
1976,COUNTY,MISSOURI,29,HENRY,083,083,SOYBEANS,11.6,BU / ACRE
1976,COUNTY,MISSOURI,29,PEMISCOT,155,155,CORN,105.1,BU / ACRE
1976,COUNTY,MISSOURI,29,HOWARD,089,089,SOYBEANS,23.9,BU / ACRE
1976,COUNTY,MISSOURI,29,CALDWELL,025,025,CORN,49.4,BU / ACRE
1976,COUNTY,TENNESSEE,47,CLAIBORNE,025,025,SOYBEANS,24,BU / ACRE
1976,COUNTY,TENNESSEE,47,CLAY,027,027,CORN,67,BU / ACRE
1976,COUNTY,TENNESSEE,47,WHITE,185,185,WHEAT,37,BU / ACRE
1976,COUNTY,MISSOURI,29,SCHUYLER,197,197,CORN,71,BU / ACRE
1976,COUNTY,MISSOURI,29,POLK,167,167,WHEAT,27.6,BU / ACRE
1976,COUNTY,TENNESSEE,47,WARREN,177,177,CORN,75,BU / ACRE
1976,COUNTY,TENNESSEE,47,BLOUNT,009,009,WHEAT,36,BU / ACRE
1976,COUNTY,MISSOURI,29,BARTON,011,011,CORN,75.7,BU / ACRE
1976,COUNTY,MISSOURI,29,BUTLER,023,023,WHEAT,38.2,BU / ACRE
1976,COUNTY,OKLAHOMA,40,OTHER (COMBINED) COUNTIES,998,   ,CORN,30,BU / ACRE
1976,COUNTY,TENNESSEE,47,DECATUR,039,039,SOYBEANS,21,BU / ACRE
1976,COUNTY,MISSOURI,29,BOLLINGER,017,017,CORN,76.6,BU / ACRE
1976,STATE,MISSOURI,29,"",   ,   ,SOYBEANS,20,BU / ACRE
1976,COUNTY,TENNESSEE,47,CHESTER,023,023,CORN,76,BU / ACRE
1976,COUNTY,TENNESSEE,47,BRADLEY,011,011,WHEAT,34,BU / ACRE
1976,COUNTY,TENNESSEE,47,LOUDON,105,105,CORN,82,BU / ACRE
1976,COUNTY,MISSOURI,29,SHELBY,205,205,SOYBEANS,24.5,BU / ACRE
1976,COUNTY,MISSOURI,29,MACON,121,121,CORN,53,BU / ACRE
1976,COUNTY,MISSOURI,29,CRAWFORD,055,055,SOYBEANS,14,BU / ACRE
1976,COUNTY,TENNESSEE,47,HENDERSON,077,077,CORN,78,BU / ACRE
